concept:name,OfferID,OfferedAmount,case:ApplicationType,Accepted,case:LoanGoal,case:concept:name,Selected,org:resource,Action,lifecycle:transition,time:timestamp,case:RequestedAmount,FirstWithdrawalAmount,EventID,EventOrigin,CreditScore,MonthlyCost,NumberOfTerms
W_Call after offers,,,New credit,,Not speficied,Application_1169662405,,User_65,Obtained,resume,2016-11-05 09:45:09.091000+00:00,10000.0,,Workitem_956583313,Workflow,,,
W_Call after offers,,,New credit,,Not speficied,Application_1169662405,,User_65,Released,suspend,2016-11-05 09:45:40.245000+00:00,10000.0,,Workitem_762887511,Workflow,,,
W_Call after offers,,,New credit,,Not speficied,Application_1169662405,,User_27,Deleted,ate_abort,2016-11-07 09:55:22.599000+00:00,10000.0,,Workitem_1571063052,Workflow,,,
W_Validate application,,,New credit,,Not speficied,Application_1169662405,,User_27,Created,schedule,2016-11-07 09:55:22.609000+00:00,10000.0,,Workitem_1170168662,Workflow,,,
W_Validate application,,,New credit,,Not speficied,Application_1169662405,,User_27,Obtained,start,2016-11-07 09:55:22.610000+00:00,10000.0,,Workitem_1527798786,Workflow,,,
A_Validating,,,New credit,,Not speficied,Application_1169662405,,User_27,statechange,complete,2016-11-07 09:55:23.611000+00:00,10000.0,,ApplState_2048576532,Application,,,
O_Returned,Offer_78177527,,New credit,,Not speficied,Application_1169662405,,User_27,statechange,complete,2016-11-07 09:56:22.318000+00:00,10000.0,,OfferState_1458677658,Offer,,,
W_Validate application,,,New credit,,Not speficied,Application_1169662405,,User_27,Released,suspend,2016-11-07 09:59:57.743000+00:00,10000.0,,Workitem_1673710076,Workflow,,,
W_Validate application,,,New credit,,Not speficied,Application_1169662405,,User_100,Obtained,resume,2016-11-08 15:15:49.826000+00:00,10000.0,,Workitem_2024252997,Workflow,,,
W_Validate application,,,New credit,,Not speficied,Application_1169662405,,User_100,Deleted,complete,2016-11-08 15:16:07.396000+00:00,10000.0,,Workitem_1731022217,Workflow,,,
W_Call incomplete files,,,New credit,,Not speficied,Application_1169662405,,User_100,Created,schedule,2016-11-08 15:16:07.402000+00:00,10000.0,,Workitem_1373239349,Workflow,,,
W_Call incomplete files,,,New credit,,Not speficied,Application_1169662405,,User_100,Obtained,start,2016-11-08 15:16:07.403000+00:00,10000.0,,Workitem_1815627579,Workflow,,,
A_Incomplete,,,New credit,,Not speficied,Application_1169662405,,User_100,statechange,complete,2016-11-08 15:16:07.405000+00:00,10000.0,,ApplState_1897893912,Application,,,
W_Call incomplete files,,,New credit,,Not speficied,Application_1169662405,,User_100,Released,suspend,2016-11-08 15:16:20.636000+00:00,10000.0,,Workitem_741241990,Workflow,,,
W_Call incomplete files,,,New credit,,Not speficied,Application_1169662405,,User_63,Obtained,resume,2016-11-08 19:31:48.056000+00:00,10000.0,,Workitem_777482989,Workflow,,,
W_Call incomplete files,,,New credit,,Not speficied,Application_1169662405,,User_63,Released,suspend,2016-11-08 19:38:16.154000+00:00,10000.0,,Workitem_665360030,Workflow,,,
O_Accepted,Offer_78177527,,New credit,,Not speficied,Application_1169662405,,User_31,statechange,complete,2016-11-09 07:42:30.800000+00:00,10000.0,,OfferState_2030070785,Offer,,,
A_Pending,,,New credit,,Not speficied,Application_1169662405,,User_31,statechange,complete,2016-11-09 07:42:30.803000+00:00,10000.0,,ApplState_171141143,Application,,,
W_Call incomplete files,,,New credit,,Not speficied,Application_1169662405,,User_31,Deleted,ate_abort,2016-11-09 07:42:30.808000+00:00,10000.0,,Workitem_2104041507,Workflow,,,
A_Create Application,,,New credit,,Home improvement,Application_1392494853,,User_1,Created,complete,2016-11-06 15:27:32.700000+00:00,8000.0,,Application_1392494853,Application,,,
A_Submitted,,,New credit,,Home improvement,Application_1392494853,,User_1,statechange,complete,2016-11-06 15:27:33.801000+00:00,8000.0,,ApplState_1834612603,Application,,,
W_Handle leads,,,New credit,,Home improvement,Application_1392494853,,User_1,Created,schedule,2016-11-06 15:27:34.097000+00:00,8000.0,,Workitem_203826027,Workflow,,,
W_Handle leads,,,New credit,,Home improvement,Application_1392494853,,User_1,Deleted,withdraw,2016-11-06 15:28:20.292000+00:00,8000.0,,Workitem_607447001,Workflow,,,
W_Complete application,,,New credit,,Home improvement,Application_1392494853,,User_1,Created,schedule,2016-11-06 15:28:20.300000+00:00,8000.0,,Workitem_290977210,Workflow,,,
A_Concept,,,New credit,,Home improvement,Application_1392494853,,User_1,statechange,complete,2016-11-06 15:28:20.307000+00:00,8000.0,,ApplState_2111413051,Application,,,
W_Complete application,,,New credit,,Home improvement,Application_1392494853,,User_61,Obtained,start,2016-11-08 08:34:58.002000+00:00,8000.0,,Workitem_1528057189,Workflow,,,
A_Accepted,,,New credit,,Home improvement,Application_1392494853,,User_61,statechange,complete,2016-11-08 08:39:51.681000+00:00,8000.0,,ApplState_1179710926,Application,,,
O_Create Offer,,8000.0,New credit,True,Home improvement,Application_1392494853,True,User_61,Created,complete,2016-11-08 08:41:15.467000+00:00,8000.0,8000.0,Offer_176837573,Offer,906.0,155.83,60.0
O_Created,Offer_176837573,,New credit,,Home improvement,Application_1392494853,,User_61,statechange,complete,2016-11-08 08:41:16.042000+00:00,8000.0,,OfferState_293117403,Offer,,,
O_Sent (mail and online),Offer_176837573,,New credit,,Home improvement,Application_1392494853,,User_61,statechange,complete,2016-11-08 08:41:54.969000+00:00,8000.0,,OfferState_1530759697,Offer,,,
W_Complete application,,,New credit,,Home improvement,Application_1392494853,,User_61,Deleted,complete,2016-11-08 08:41:54.982000+00:00,8000.0,,Workitem_2010068293,Workflow,,,
W_Call after offers,,,New credit,,Home improvement,Application_1392494853,,User_61,Created,schedule,2016-11-08 08:41:54.990000+00:00,8000.0,,Workitem_397242496,Workflow,,,
W_Call after offers,,,New credit,,Home improvement,Application_1392494853,,User_61,Obtained,start,2016-11-08 08:41:54.993000+00:00,8000.0,,Workitem_122293063,Workflow,,,
A_Complete,,,New credit,,Home improvement,Application_1392494853,,User_61,statechange,complete,2016-11-08 08:41:54.996000+00:00,8000.0,,ApplState_1339139229,Application,,,
W_Call after offers,,,New credit,,Home improvement,Application_1392494853,,User_61,Released,suspend,2016-11-08 08:42:58.842000+00:00,8000.0,,Workitem_753735872,Workflow,,,
W_Call after offers,,,New credit,,Home improvement,Application_1392494853,,User_65,Obtained,resume,2016-11-12 09:33:01.056000+00:00,8000.0,,Workitem_1150693873,Workflow,,,
W_Call after offers,,,New credit,,Home improvement,Application_1392494853,,User_65,Released,suspend,2016-11-12 09:34:06.243000+00:00,8000.0,,Workitem_2061357994,Workflow,,,
W_Call after offers,,,New credit,,Home improvement,Application_1392494853,,User_27,Deleted,ate_abort,2016-11-15 09:41:10.016000+00:00,8000.0,,Workitem_1177031442,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1392494853,,User_27,Created,schedule,2016-11-15 09:41:10.021000+00:00,8000.0,,Workitem_256082226,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1392494853,,User_27,Obtained,start,2016-11-15 09:41:10.022000+00:00,8000.0,,Workitem_730158111,Workflow,,,
A_Validating,,,New credit,,Home improvement,Application_1392494853,,User_27,statechange,complete,2016-11-15 09:41:10.692000+00:00,8000.0,,ApplState_1314116222,Application,,,
O_Returned,Offer_176837573,,New credit,,Home improvement,Application_1392494853,,User_27,statechange,complete,2016-11-15 09:42:45.589000+00:00,8000.0,,OfferState_927892049,Offer,,,
W_Validate application,,,New credit,,Home improvement,Application_1392494853,,User_27,Released,suspend,2016-11-15 09:45:19.738000+00:00,8000.0,,Workitem_716318220,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1392494853,,User_100,Obtained,resume,2016-11-15 14:10:58.068000+00:00,8000.0,,Workitem_1811542182,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1392494853,,User_100,Released,suspend,2016-11-15 14:11:17.273000+00:00,8000.0,,Workitem_2120951891,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1392494853,,User_106,Obtained,resume,2016-11-17 07:31:07.514000+00:00,8000.0,,Workitem_985778659,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1392494853,,User_106,Released,suspend,2016-11-17 07:31:11.254000+00:00,8000.0,,Workitem_1040530546,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1392494853,,User_106,Obtained,resume,2016-11-17 09:12:11.503000+00:00,8000.0,,Workitem_1583175420,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1392494853,,User_106,Released,suspend,2016-11-17 09:16:35.852000+00:00,8000.0,,Workitem_1264269377,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1392494853,,User_106,Obtained,resume,2016-11-17 09:18:44.215000+00:00,8000.0,,Workitem_757368272,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1392494853,,User_106,Released,suspend,2016-11-17 10:01:12.843000+00:00,8000.0,,Workitem_769567572,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1392494853,,User_106,Deleted,ate_abort,2016-11-17 12:30:35.048000+00:00,8000.0,,Workitem_1286434781,Workflow,,,
W_Call incomplete files,,,New credit,,Home improvement,Application_1392494853,,User_106,Created,schedule,2016-11-17 12:30:35.053000+00:00,8000.0,,Workitem_1602572188,Workflow,,,
W_Call incomplete files,,,New credit,,Home improvement,Application_1392494853,,User_106,Obtained,start,2016-11-17 12:30:35.055000+00:00,8000.0,,Workitem_1901654262,Workflow,,,
A_Incomplete,,,New credit,,Home improvement,Application_1392494853,,User_106,statechange,complete,2016-11-17 12:30:35.056000+00:00,8000.0,,ApplState_889419819,Application,,,
W_Call incomplete files,,,New credit,,Home improvement,Application_1392494853,,User_106,Released,suspend,2016-11-17 12:33:39.054000+00:00,8000.0,,Workitem_720275870,Workflow,,,
W_Call incomplete files,,,New credit,,Home improvement,Application_1392494853,,User_51,Obtained,resume,2016-11-17 18:44:02.737000+00:00,8000.0,,Workitem_1570491599,Workflow,,,
W_Call incomplete files,,,New credit,,Home improvement,Application_1392494853,,User_51,Released,suspend,2016-11-17 18:46:38.375000+00:00,8000.0,,Workitem_1290148972,Workflow,,,
W_Call incomplete files,,,New credit,,Home improvement,Application_1392494853,,User_120,Deleted,ate_abort,2016-11-19 15:45:54.133000+00:00,8000.0,,Workitem_2108105634,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1392494853,,User_120,Created,schedule,2016-11-19 15:45:54.139000+00:00,8000.0,,Workitem_977621722,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1392494853,,User_120,Obtained,start,2016-11-19 15:45:54.141000+00:00,8000.0,,Workitem_1537989540,Workflow,,,
A_Validating,,,New credit,,Home improvement,Application_1392494853,,User_120,statechange,complete,2016-11-19 15:45:54.197000+00:00,8000.0,,ApplState_1518866258,Application,,,
W_Validate application,,,New credit,,Home improvement,Application_1392494853,,User_120,Released,suspend,2016-11-19 15:58:02.395000+00:00,8000.0,,Workitem_1921857647,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1392494853,,User_68,Obtained,resume,2016-11-21 10:17:10.587000+00:00,8000.0,,Workitem_2073250744,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1392494853,,User_68,Released,suspend,2016-11-21 10:40:18.150000+00:00,8000.0,,Workitem_1217914270,Workflow,,,
W_Validate application,,,New credit,,Home improvement,Application_1392494853,,User_68,Deleted,ate_abort,2016-11-21 15:35:21.315000+00:00,8000.0,,Workitem_2041742633,Workflow,,,
W_Call incomplete files,,,New credit,,Home improvement,Application_1392494853,,User_68,Created,schedule,2016-11-21 15:35:21.324000+00:00,8000.0,,Workitem_1876674543,Workflow,,,
W_Call incomplete files,,,New credit,,Home improvement,Application_1392494853,,User_68,Obtained,start,2016-11-21 15:35:21.326000+00:00,8000.0,,Workitem_86234571,Workflow,,,
A_Incomplete,,,New credit,,Home improvement,Application_1392494853,,User_68,statechange,complete,2016-11-21 15:35:21.327000+00:00,8000.0,,ApplState_661104866,Application,,,
W_Call incomplete files,,,New credit,,Home improvement,Application_1392494853,,User_68,Released,suspend,2016-11-21 15:35:37.890000+00:00,8000.0,,Workitem_161504975,Workflow,,,
O_Accepted,Offer_176837573,,New credit,,Home improvement,Application_1392494853,,User_109,statechange,complete,2016-11-22 09:38:11.675000+00:00,8000.0,,OfferState_2084693442,Offer,,,
A_Pending,,,New credit,,Home improvement,Application_1392494853,,User_109,statechange,complete,2016-11-22 09:38:11.678000+00:00,8000.0,,ApplState_147444516,Application,,,
W_Call incomplete files,,,New credit,,Home improvement,Application_1392494853,,User_109,Deleted,ate_abort,2016-11-22 09:38:11.680000+00:00,8000.0,,Workitem_29315905,Workflow,,,
A_Create Application,,,Limit raise,,Car,Application_945218374,,User_41,Created,complete,2016-11-07 09:01:58.800000+00:00,9800.0,,Application_945218374,Application,,,
A_Concept,,,Limit raise,,Car,Application_945218374,,User_41,statechange,complete,2016-11-07 09:01:58.802000+00:00,9800.0,,ApplState_1318767948,Application,,,
W_Complete application,,,Limit raise,,Car,Application_945218374,,User_41,Created,schedule,2016-11-07 09:01:58.809000+00:00,9800.0,,Workitem_991125632,Workflow,,,
W_Complete application,,,Limit raise,,Car,Application_945218374,,User_41,Obtained,start,2016-11-07 09:01:58.811000+00:00,9800.0,,Workitem_481310454,Workflow,,,
W_Complete application,,,Limit raise,,Car,Application_945218374,,User_41,Released,suspend,2016-11-07 09:04:45.221000+00:00,9800.0,,Workitem_1418273733,Workflow,,,
W_Complete application,,,Limit raise,,Car,Application_945218374,,User_61,Obtained,resume,2016-11-08 10:47:44.445000+00:00,9800.0,,Workitem_1329244972,Workflow,,,
W_Complete application,,,Limit raise,,Car,Application_945218374,,User_61,Released,suspend,2016-11-08 10:48:55.872000+00:00,9800.0,,Workitem_1736307811,Workflow,,,
A_Accepted,,,Limit raise,,Car,Application_945218374,,User_80,statechange,complete,2016-11-10 13:45:38.783000+00:00,9800.0,,ApplState_435692782,Application,,,
O_Create Offer,,9800.0,Limit raise,True,Car,Application_945218374,False,User_80,Created,complete,2016-11-10 13:47:00.901000+00:00,9800.0,0.0,Offer_301407223,Offer,0.0,100.0,134.0
O_Created,Offer_301407223,,Limit raise,,Car,Application_945218374,,User_80,statechange,complete,2016-11-10 13:47:01.443000+00:00,9800.0,,OfferState_497490559,Offer,,,
O_Sent (online only),Offer_301407223,,Limit raise,,Car,Application_945218374,,User_80,statechange,complete,2016-11-10 13:48:24.115000+00:00,9800.0,,OfferState_1284111301,Offer,,,
W_Complete application,,,Limit raise,,Car,Application_945218374,,User_80,Deleted,ate_abort,2016-11-10 13:48:24.128000+00:00,9800.0,,Workitem_320982171,Workflow,,,
W_Call after offers,,,Limit raise,,Car,Application_945218374,,User_80,Created,schedule,2016-11-10 13:48:24.134000+00:00,9800.0,,Workitem_970591435,Workflow,,,
W_Call after offers,,,Limit raise,,Car,Application_945218374,,User_80,Obtained,start,2016-11-10 13:48:24.135000+00:00,9800.0,,Workitem_646532762,Workflow,,,
A_Complete,,,Limit raise,,Car,Application_945218374,,User_80,statechange,complete,2016-11-10 13:48:24.137000+00:00,9800.0,,ApplState_1719597201,Application,,,
O_Create Offer,,9800.0,Limit raise,True,Car,Application_945218374,False,User_80,Created,complete,2016-11-10 13:49:12.411000+00:00,9800.0,0.0,Offer_1230418441,Offer,0.0,100.0,134.0
O_Created,Offer_1230418441,,Limit raise,,Car,Application_945218374,,User_80,statechange,complete,2016-11-10 13:49:12.999000+00:00,9800.0,,OfferState_203136425,Offer,,,
O_Cancelled,Offer_301407223,,Limit raise,,Car,Application_945218374,,User_80,statechange,complete,2016-11-10 13:49:17.313000+00:00,9800.0,,OfferState_1576819977,Offer,,,
O_Sent (mail and online),Offer_1230418441,,Limit raise,,Car,Application_945218374,,User_80,statechange,complete,2016-11-10 13:49:27.009000+00:00,9800.0,,OfferState_479470194,Offer,,,
W_Call after offers,,,Limit raise,,Car,Application_945218374,,User_80,Released,suspend,2016-11-10 13:51:25.600000+00:00,9800.0,,Workitem_52017884,Workflow,,,
W_Call after offers,,,Limit raise,,Car,Application_945218374,,User_61,Obtained,resume,2016-11-14 19:45:23.450000+00:00,9800.0,,Workitem_344808414,Workflow,,,
W_Call after offers,,,Limit raise,,Car,Application_945218374,,User_61,Released,suspend,2016-11-14 19:45:55.619000+00:00,9800.0,,Workitem_749558594,Workflow,,,
A_Cancelled,,,Limit raise,,Car,Application_945218374,,User_1,statechange,complete,2016-12-11 07:00:23.212000+00:00,9800.0,,ApplState_1715330618,Application,,,
O_Cancelled,Offer_1230418441,,Limit raise,,Car,Application_945218374,,User_1,statechange,complete,2016-12-11 07:00:23.239000+00:00,9800.0,,OfferState_556008231,Offer,,,
W_Call after offers,,,Limit raise,,Car,Application_945218374,,User_1,Deleted,ate_abort,2016-12-11 07:00:23.252000+00:00,9800.0,,Workitem_1680927894,Workflow,,,
A_Create Application,,,New credit,,Existing loan takeover,Application_515224882,,User_67,Created,complete,2016-11-17 12:49:05.669000+00:00,15000.0,,Application_515224882,Application,,,
W_Complete application,,,New credit,,Existing loan takeover,Application_515224882,,User_67,Created,schedule,2016-11-17 12:49:05.678000+00:00,15000.0,,Workitem_2110854582,Workflow,,,
W_Complete application,,,New credit,,Existing loan takeover,Application_515224882,,User_67,Obtained,start,2016-11-17 12:49:05.682000+00:00,15000.0,,Workitem_1929994363,Workflow,,,
A_Concept,,,New credit,,Existing loan takeover,Application_515224882,,User_67,statechange,complete,2016-11-17 12:49:05.685000+00:00,15000.0,,ApplState_646799025,Application,,,
A_Accepted,,,New credit,,Existing loan takeover,Application_515224882,,User_67,statechange,complete,2016-11-17 13:00:18.531000+00:00,15000.0,,ApplState_708913401,Application,,,
O_Create Offer,,15000.0,New credit,True,Existing loan takeover,Application_515224882,False,User_67,Created,complete,2016-11-17 13:05:03.306000+00:00,15000.0,1500.0,Offer_960507317,Offer,0.0,188.33,94.0
O_Created,Offer_960507317,,New credit,,Existing loan takeover,Application_515224882,,User_67,statechange,complete,2016-11-17 13:05:04.072000+00:00,15000.0,,OfferState_463617637,Offer,,,
O_Sent (mail and online),Offer_960507317,,New credit,,Existing loan takeover,Application_515224882,,User_67,statechange,complete,2016-11-17 13:20:47.335000+00:00,15000.0,,OfferState_76073117,Offer,,,
W_Complete application,,,New credit,,Existing loan takeover,Application_515224882,,User_67,Deleted,complete,2016-11-17 13:20:47.348000+00:00,15000.0,,Workitem_835023275,Workflow,,,
W_Call after offers,,,New credit,,Existing loan takeover,Application_515224882,,User_67,Created,schedule,2016-11-17 13:20:47.354000+00:00,15000.0,,Workitem_1948122544,Workflow,,,
W_Call after offers,,,New credit,,Existing loan takeover,Application_515224882,,User_67,Obtained,start,2016-11-17 13:20:47.355000+00:00,15000.0,,Workitem_1598518659,Workflow,,,
A_Complete,,,New credit,,Existing loan takeover,Application_515224882,,User_67,statechange,complete,2016-11-17 13:20:47.357000+00:00,15000.0,,ApplState_613863186,Application,,,
W_Call after offers,,,New credit,,Existing loan takeover,Application_515224882,,User_67,Released,suspend,2016-11-17 13:22:30.704000+00:00,15000.0,,Workitem_793784609,Workflow,,,
W_Call after offers,,,New credit,,Existing loan takeover,Application_515224882,,User_5,Obtained,resume,2016-11-21 16:32:42.407000+00:00,15000.0,,Workitem_1886981495,Workflow,,,
W_Call after offers,,,New credit,,Existing loan takeover,Application_515224882,,User_5,Released,suspend,2016-11-21 16:33:29.329000+00:00,15000.0,,Workitem_161826454,Workflow,,,
W_Call after offers,,,New credit,,Existing loan takeover,Application_515224882,,User_84,Obtained,resume,2016-12-07 13:33:49.105000+00:00,15000.0,,Workitem_1579802537,Workflow,,,
W_Call after offers,,,New credit,,Existing loan takeover,Application_515224882,,User_84,Released,suspend,2016-12-07 13:34:50.141000+00:00,15000.0,,Workitem_1025340149,Workflow,,,
W_Call after offers,,,New credit,,Existing loan takeover,Application_515224882,,User_1,Deleted,ate_abort,2016-12-08 06:31:22.989000+00:00,15000.0,,Workitem_979491534,Workflow,,,
W_Call after offers,,,New credit,,Existing loan takeover,Application_515224882,,User_1,Created,schedule,2016-12-08 06:31:22.997000+00:00,15000.0,,Workitem_40070401,Workflow,,,
A_Cancelled,,,New credit,,Existing loan takeover,Application_515224882,,User_1,statechange,complete,2016-12-18 07:00:10.725000+00:00,15000.0,,ApplState_1166016874,Application,,,
O_Cancelled,Offer_960507317,,New credit,,Existing loan takeover,Application_515224882,,User_1,statechange,complete,2016-12-18 07:00:10.750000+00:00,15000.0,,OfferState_1776627754,Offer,,,
W_Call after offers,,,New credit,,Existing loan takeover,Application_515224882,,User_1,Deleted,withdraw,2016-12-18 07:00:10.760000+00:00,15000.0,,Workitem_62026562,Workflow,,,
A_Create Application,,,New credit,,Car,Application_1058972301,,User_1,Created,complete,2016-12-05 21:15:14.495000+00:00,21000.0,,Application_1058972301,Application,,,
A_Submitted,,,New credit,,Car,Application_1058972301,,User_1,statechange,complete,2016-12-05 21:15:15.863000+00:00,21000.0,,ApplState_1786334977,Application,,,
W_Handle leads,,,New credit,,Car,Application_1058972301,,User_1,Created,schedule,2016-12-05 21:15:16.136000+00:00,21000.0,,Workitem_951749823,Workflow,,,
W_Handle leads,,,New credit,,Car,Application_1058972301,,User_1,Deleted,withdraw,2016-12-05 21:16:34.590000+00:00,21000.0,,Workitem_1276341045,Workflow,,,
W_Complete application,,,New credit,,Car,Application_1058972301,,User_1,Created,schedule,2016-12-05 21:16:34.597000+00:00,21000.0,,Workitem_366377915,Workflow,,,
A_Concept,,,New credit,,Car,Application_1058972301,,User_1,statechange,complete,2016-12-05 21:16:34.601000+00:00,21000.0,,ApplState_164095293,Application,,,
W_Complete application,,,New credit,,Car,Application_1058972301,,User_94,Obtained,start,2016-12-06 15:50:20.069000+00:00,21000.0,,Workitem_1010987607,Workflow,,,
W_Complete application,,,New credit,,Car,Application_1058972301,,User_94,Released,suspend,2016-12-06 15:51:22.019000+00:00,21000.0,,Workitem_1825993722,Workflow,,,
A_Accepted,,,New credit,,Car,Application_1058972301,,User_43,statechange,complete,2016-12-07 16:14:53.922000+00:00,21000.0,,ApplState_2064183837,Application,,,
O_Create Offer,,21000.0,New credit,True,Car,Application_1058972301,False,User_43,Created,complete,2016-12-07 16:17:13.882000+00:00,21000.0,21000.0,Offer_1464985811,Offer,0.0,215.76,120.0
O_Created,Offer_1464985811,,New credit,,Car,Application_1058972301,,User_43,statechange,complete,2016-12-07 16:17:14.398000+00:00,21000.0,,OfferState_524066711,Offer,,,
O_Sent (mail and online),Offer_1464985811,,New credit,,Car,Application_1058972301,,User_43,statechange,complete,2016-12-07 16:19:47.833000+00:00,21000.0,,OfferState_111659168,Offer,,,
W_Complete application,,,New credit,,Car,Application_1058972301,,User_43,Deleted,ate_abort,2016-12-07 16:19:47.846000+00:00,21000.0,,Workitem_706171189,Workflow,,,
W_Call after offers,,,New credit,,Car,Application_1058972301,,User_43,Created,schedule,2016-12-07 16:19:47.851000+00:00,21000.0,,Workitem_1923925308,Workflow,,,
W_Call after offers,,,New credit,,Car,Application_1058972301,,User_43,Obtained,start,2016-12-07 16:19:47.853000+00:00,21000.0,,Workitem_1136025318,Workflow,,,
A_Complete,,,New credit,,Car,Application_1058972301,,User_43,statechange,complete,2016-12-07 16:19:47.855000+00:00,21000.0,,ApplState_211718612,Application,,,
W_Call after offers,,,New credit,,Car,Application_1058972301,,User_43,Released,suspend,2016-12-07 16:24:29.490000+00:00,21000.0,,Workitem_132651287,Workflow,,,
W_Call after offers,,,New credit,,Car,Application_1058972301,,User_1,Deleted,ate_abort,2016-12-11 06:31:55.269000+00:00,21000.0,,Workitem_278455108,Workflow,,,
W_Call after offers,,,New credit,,Car,Application_1058972301,,User_1,Created,schedule,2016-12-11 06:31:55.276000+00:00,21000.0,,Workitem_602637166,Workflow,,,
A_Cancelled,,,New credit,,Car,Application_1058972301,,User_1,statechange,complete,2017-01-07 07:00:44.980000+00:00,21000.0,,ApplState_1133437765,Application,,,
O_Cancelled,Offer_1464985811,,New credit,,Car,Application_1058972301,,User_1,statechange,complete,2017-01-07 07:00:45.003000+00:00,21000.0,,OfferState_1067863053,Offer,,,
W_Call after offers,,,New credit,,Car,Application_1058972301,,User_1,Deleted,withdraw,2017-01-07 07:00:45.013000+00:00,21000.0,,Workitem_716453824,Workflow,,,
A_Create Application,,,New credit,,Car,Application_95535126,,User_1,Created,complete,2016-12-07 14:58:19.373000+00:00,5000.0,,Application_95535126,Application,,,
A_Submitted,,,New credit,,Car,Application_95535126,,User_1,statechange,complete,2016-12-07 14:58:20.491000+00:00,5000.0,,ApplState_2118914337,Application,,,
W_Handle leads,,,New credit,,Car,Application_95535126,,User_1,Created,schedule,2016-12-07 14:58:20.676000+00:00,5000.0,,Workitem_1714173769,Workflow,,,
W_Handle leads,,,New credit,,Car,Application_95535126,,User_1,Deleted,withdraw,2016-12-07 14:59:27.310000+00:00,5000.0,,Workitem_697056727,Workflow,,,
W_Complete application,,,New credit,,Car,Application_95535126,,User_1,Created,schedule,2016-12-07 14:59:27.317000+00:00,5000.0,,Workitem_1771452075,Workflow,,,
A_Concept,,,New credit,,Car,Application_95535126,,User_1,statechange,complete,2016-12-07 14:59:27.321000+00:00,5000.0,,ApplState_1855606205,Application,,,
W_Complete application,,,New credit,,Car,Application_95535126,,User_81,Obtained,start,2016-12-08 13:54:19.783000+00:00,5000.0,,Workitem_234165201,Workflow,,,
W_Complete application,,,New credit,,Car,Application_95535126,,User_81,Released,suspend,2016-12-08 13:57:33.659000+00:00,5000.0,,Workitem_702801571,Workflow,,,
W_Complete application,,,New credit,,Car,Application_95535126,,User_66,Obtained,resume,2016-12-08 15:35:01.268000+00:00,5000.0,,Workitem_649670569,Workflow,,,
W_Complete application,,,New credit,,Car,Application_95535126,,User_66,Released,suspend,2016-12-08 15:35:08.689000+00:00,5000.0,,Workitem_157012788,Workflow,,,
W_Complete application,,,New credit,,Car,Application_95535126,,User_96,Obtained,resume,2016-12-08 17:35:15.376000+00:00,5000.0,,Workitem_398217729,Workflow,,,
W_Complete application,,,New credit,,Car,Application_95535126,,User_96,Released,suspend,2016-12-08 17:35:23.455000+00:00,5000.0,,Workitem_1027949235,Workflow,,,
W_Complete application,,,New credit,,Car,Application_95535126,,User_96,Obtained,resume,2016-12-08 17:59:10.691000+00:00,5000.0,,Workitem_368435154,Workflow,,,
W_Complete application,,,New credit,,Car,Application_95535126,,User_96,Released,suspend,2016-12-08 17:59:16.545000+00:00,5000.0,,Workitem_549733427,Workflow,,,
W_Complete application,,,New credit,,Car,Application_95535126,,User_96,Obtained,resume,2016-12-08 18:01:07.031000+00:00,5000.0,,Workitem_1516207544,Workflow,,,
W_Complete application,,,New credit,,Car,Application_95535126,,User_96,Released,suspend,2016-12-08 18:01:14.992000+00:00,5000.0,,Workitem_1923724521,Workflow,,,
W_Complete application,,,New credit,,Car,Application_95535126,,User_56,Obtained,resume,2016-12-08 18:05:13.163000+00:00,5000.0,,Workitem_1042838770,Workflow,,,
W_Complete application,,,New credit,,Car,Application_95535126,,User_56,Released,suspend,2016-12-08 18:05:21.145000+00:00,5000.0,,Workitem_1535618619,Workflow,,,
W_Complete application,,,New credit,,Car,Application_95535126,,User_56,Obtained,resume,2016-12-08 18:55:32.934000+00:00,5000.0,,Workitem_642561678,Workflow,,,
W_Complete application,,,New credit,,Car,Application_95535126,,User_56,Released,suspend,2016-12-08 18:56:11.777000+00:00,5000.0,,Workitem_646282128,Workflow,,,
W_Complete application,,,New credit,,Car,Application_95535126,,User_98,Obtained,resume,2016-12-09 08:07:11.268000+00:00,5000.0,,Workitem_1337886458,Workflow,,,
W_Complete application,,,New credit,,Car,Application_95535126,,User_98,Released,suspend,2016-12-09 08:09:30.975000+00:00,5000.0,,Workitem_240977674,Workflow,,,
